2
4,2
15.693,-5.820,-37.065,-51.693
15.693,-5.820,-37.065,-51.693
62.929,59.799,59.954,65.692
4.393,1.262,1.417,7.155
77.873,70.791,71.142,84.123
103.748,96.666,97.017,109.998
